dNB_M5_M1,dNB_M4_M1,dNB_nonclimate_matched_M1,dNB_climate_M5_matched,dAUC_M5_M1
0.023929690219282956,0.012555317985182252,0.015911690119834926,0.00801800009944803,0.03852014111234536
0.01655203517871237,0.011433081519900828,0.009471191791633776,0.007080843387078595,0.038229002495196784
0.019671218802174734,0.013592191446551605,0.010649000385290486,0.009022218416884248,0.04602988183629175
0.01717770759284376,0.012177856103284007,0.0077126421987465665,0.009465065394097194,0.0399756941153141
0.033005717784167304,0.01604915326504061,0.021471755458133318,0.011533962326033986,0.0632254374075133
0.014989454655016554,0.005864503077519012,0.008726811001592533,0.0062626436534240215,0.03930612199054917
0.017524786405587134,0.00904009548231563,0.01227798589036072,0.005246800515226413,0.03898626263264049
0.019608278804172763,0.014742314998944572,0.01277593236532501,0.006832346438847753,0.0432868015590161
0.023222003146720793,0.012188564258827722,0.01429965545398415,0.008922347692736643,0.04928791544326416
0.02276073495895603,0.014471269236199374,0.01172828301163753,0.0110324519473185,0.053626175422209266
0.01796338072504064,0.011111694034940417,0.009359425003934663,0.008603955721105977,0.04070297621819674
0.023764962362716413,0.014869812019250528,0.013995722101106473,0.00976924026160994,0.038954003135160176
0.02370304598759082,0.015257008586804705,0.015105413043713628,0.008597632943877193,0.04344796328613321
0.022794954891828006,0.01459446439520018,0.013236839800297773,0.009558115091530234,0.05229344569286498
0.013594105253133676,0.008963538752722988,0.00732081850322,0.006273286749913676,0.030148950109888606
0.01251208837223211,0.009979761323190672,0.008055591557580483,0.004456496814651628,0.028998838335611676
0.017694295538517396,0.011223116844285952,0.012216218525083866,0.00547807701343353,0.024902819535385312
0.017474066450023668,0.010176822287240761,0.011240762799088672,0.006233303650934996,0.028896567812673246
0.018042319853185107,0.01114378579167316,0.009750812567714012,0.008291507285471095,0.03055133924365372
0.016344645274989772,0.007973521889574259,0.011885060929742758,0.004459584345247014,0.034635903651434985
0.025361275529248634,0.014824294779501895,0.014312376686396816,0.011048898842851818,0.053007526751072676
0.018899225131769642,0.010877554020285202,0.012641481699250334,0.006257743432519308,0.045974322860875105
0.015201407370652703,0.010555279895349323,0.007882628896206417,0.007318778474446286,0.03506074300756323
0.017007316599399996,0.009248267973150898,0.007424513845423364,0.009582802753976633,0.03604709742349854
0.017960695876288707,0.013254786450662775,0.010781019882179665,0.0071796759941090416,0.03380037582220685
0.012961581499440489,0.0078018152430684995,0.006962576153176692,0.005999005346263797,0.03275737195457351
0.016934956457886313,0.011244076780981438,0.008995261424785184,0.00793969503310113,0.03330602774071223
0.019064291485514223,0.014668539109691792,0.008897310607518,0.010166980877996223,0.04006171436926642
0.02254129998456078,0.011204481792717103,0.014523919804142166,0.008017380180418615,0.0428685530119467
0.01689871275689428,0.010795103107822668,0.012475638078121604,0.004423074678772676,0.04782809290683765
0.02021025818632763,0.01402093644214547,0.014199689416706657,0.006010568769620972,0.030070677102846277
0.02283967543084628,0.01222719840762071,0.01615736932435588,0.006682306106490399,0.05504446208856739
0.018400475452437226,0.009730460419749898,0.011361914861384631,0.007038560591052595,0.03378089183737665
