free,frozen
0.0011157393632847123,0.00042504356696565493
0.010297343407263015,0.011333170850597096
0.007173887889593666,0.00519633521621593
0.0034816892567818836,0.003766108942547225
0.007971324630858173,0.009324080584512867
0.011531428571428554,0.012651428571428591
0.007499774103189666,0.006676505727739118
0.004781341107871706,0.005271137026239131
0.009802089174090922,0.010809295371004862
0.009434764130896695,0.008706210916155671
0.009422252313247559,0.009783344617467826
0.007405673426826409,0.0061607541869719284
0.0009157509157509403,0.0021422030350601307
0.0015117865838974731,0.0021004468466540027
0.009627526846959666,0.009364866093527435
0.0149967984362889,0.01710870712993859
0.006803569202272597,0.007257734162110174
0.00833558555354827,0.008975690246226908
0.008684464458025065,0.00774249873638741
0.010712851981418886,0.010930779377186423
0.004397504786609885,0.004496325118893252
0.008470223067422983,0.009716165557340672
0.0029199416011679302,0.00441991160176794
0.009998639023726386,0.009417955813636941
0.010746111557581706,0.01156398239088538
0.013264142601168177,0.011984269192283542
0.008447093507658765,0.00663974876626286
0.002518516822547584,0.00222087392533743
0.018116577036961873,0.016963536237766197
0.001668142331036404,0.001244690816234878
0.010390505736938005,0.009811887526468721
0.006525160982590039,0.006229430002384878
0.0022608770905000186,0.0018065381536531144
0.00689522227824077,0.006509682968059538
0.0150900614744085,0.013633831448704559
0.011798390242172774,0.010690352090203137
0.010016056273415425,0.010026978908391854
0.009670251982022982,0.009291521486643473
0.004938353808081136,0.005515419871047894
0.0023633807766648973,0.001994377086628002
0.009299375487900108,0.009348165495706495
0.007366929254497362,0.008081917189076054
0.014636093493591157,0.012669830428290563
0.012657563025210122,0.012153361344537816
0.014680052348808398,0.014017082242733153
-9.569530614517152e-05,0.0007336640137801387
0.0016582287768728,0.0011446180937706163
0.004496097726501502,0.00607154976004648
0.005796317131179035,0.005383311733625745
0.012691413930763229,0.011755092312799476
0.011983352468427133,0.011368295883221247
0.012262987770335548,0.011818676619236496
0.008844240902151967,0.010006401733392373
0.007139597052878671,0.005517702288583143
0.01291715705823418,0.0140162826211713
0.0007159050232669051,0.0013806739734433249
0.010365494203183279,0.009382982904303394
0.00322420634920631,0.003988095238095318
0.0038328680263095827,0.0036672502720863365
0.0004926108374384008,0.0008374384236453092
0.008135842557542905,0.009696632640246866
0.00946487861670478,0.010219481695485283
0.0052723233051101825,0.004419624091755198
0.0020236174082327862,0.0020236174082327307
0.018816402755763406,0.017482462610442395
0.010228909081880927,0.008751675852822854
0.004416496409302806,0.0043675601610002335
0.014985737328470444,0.016106092028000923
0.005771545278821233,0.005397716911630629
0.0031222192734596255,0.0014986652512606613
0.014424793730148211,0.012611122596650787
0.008876190476190537,0.007971428571428574
0.003923299494875215,0.004152158632076297
0.009319107755170308,0.008865099941456928
0.006343018038924453,0.005301319141475053
0.0029062563363146388,0.0021515308536282363
0.00401628296415299,0.004220500741991234
0.008774247628766413,0.009311818355762475
0.013035843404606978,0.013428364838343143
0.01130010705364573,0.01142986904852017
0.011783007030269715,0.010846210701823705
0.012071600345918254,0.011360809354009432
0.008213599341081762,0.008625423263475818
0.0058710984393758325,0.004464285714285726
0.010514477879198125,0.00959732716076342
0.009413720666374581,0.008964378391130012
0.01078068469372817,0.01128259823911995
0.00914976891368613,0.01046133988424866
0.010145975505039095,0.00880146427441586
0.008062190875418596,0.006487457582008138
0.01058116598063924,0.009224313877518486
0.008498327456830351,0.00911826623787576
0.005529088103066487,0.006723478494262886
0.012960414386493396,0.013426382462261965
0.003984770249830516,0.003254576748552701
0.02329880280379626,0.023038273059983905
0.011104298657946737,0.010729613733905546
