setting,spatial_unit_id,department_id,predictor_week,target_week,outcome,full_raw,noclim_raw,full_recal,noclim_recal
Colombia,COL.19.10_2,19,2022-10-16,,1,0.42299561135228003,0.4017658827690644,0.6194004341155633,0.6001829270869777
Colombia,COL.19.10_2,19,2022-10-23,,1,0.4480026144989265,0.4022696116613039,0.6446877279348412,0.6006792999958394
Colombia,COL.19.10_2,19,2022-10-30,,1,0.5353018925641199,0.4940715715360501,0.7251437185809437,0.6847968776788935
Colombia,COL.19.10_2,19,2022-11-06,,1,0.5681355707106458,0.5222735453659981,0.7525188194622808,0.7083430118479884
Colombia,COL.19.10_2,19,2022-11-13,,1,0.5459336113240183,0.5115924920248738,0.7341706299546032,0.6995412764956175
Colombia,COL.19.10_2,19,2022-11-20,,1,0.4753761698263534,0.4657685856039482,0.6711830375701182,0.6601380853188885
Colombia,COL.19.10_2,19,2022-11-27,,1,0.5421249758522196,0.5383871003694158,0.7309550782124737,0.7213629447116997
Colombia,COL.19.11_2,19,2020-01-26,,0,0.21308738707551686,0.2216133520538766,0.3594738480370485,0.39147179076683974
Colombia,COL.19.11_2,19,2022-07-03,,1,0.24540438153091274,0.23956893772547078,0.4056758758636865,0.4155274068325819
Colombia,COL.19.11_2,19,2022-07-10,,1,0.34871597075178346,0.3563768624228434,0.5377087966540571,0.5537042340214632
Colombia,COL.19.11_2,19,2022-07-17,,1,0.39175401960110634,0.4168284023923129,0.5862813267970998,0.6148505153475577
Colombia,COL.19.11_2,19,2022-07-24,,1,0.40184530422814185,0.4181295514335248,0.5971697390726199,0.6161007899731786
Colombia,COL.19.11_2,19,2022-07-31,,1,0.3231483642055638,0.3396359115318754,0.5071389804541783,0.5356361176271547
Colombia,COL.19.11_2,19,2022-08-07,,1,0.2641735477084029,0.29068523691663534,0.4313954834440651,0.47963851774430233
Colombia,COL.19.11_2,19,2022-08-14,,1,0.2690351485925869,0.28589922642810395,0.43792703699667407,0.4738929515989683
Colombia,COL.19.11_2,19,2022-08-21,,1,0.27233570222479664,0.2655207004864427,0.4423311317282887,0.44884943229899865
Colombia,COL.19.11_2,19,2022-08-28,,1,0.28786948558560627,0.2758847417627254,0.46273441437055013,0.4617049338505114
Colombia,COL.19.11_2,19,2022-09-04,,1,0.30282065013254933,0.2936849763626266,0.48187570360642096,0.48321401922923
Colombia,COL.19.11_2,19,2022-09-11,,0,0.3366820590133879,0.3336707428126278,0.5234847048251521,0.5290699926526159
Colombia,COL.19.11_2,19,2022-09-18,,1,0.36311115438393765,0.35663182099832896,0.554348886201055,0.5539753930344938
Colombia,COL.19.11_2,19,2022-09-25,,1,0.4129117191515815,0.4068938454864043,0.6088998807291545,0.6052169237146708
Colombia,COL.19.11_2,19,2022-10-02,,1,0.4263033713594177,0.4219498112045119,0.6228063630141598,0.6197565428770306
Colombia,COL.19.11_2,19,2022-10-09,,1,0.2979529815798288,0.29185323025238696,0.47569665217898616,0.48103302973657197
Colombia,COL.19.11_2,19,2022-10-16,,1,0.378417924418828,0.3828765861122315,0.5716051900909906,0.5812684653451753
Colombia,COL.19.11_2,19,2022-10-23,,1,0.40186999165388815,0.38748533205833596,0.597196150677874,0.5859381321371107
Colombia,COL.19.11_2,19,2022-10-30,,0,0.43265040600900484,0.41679785662716184,0.6292891261069627,0.614821132302066
Colombia,COL.19.11_2,19,2022-11-06,,1,0.4524894893789808,0.44561022190574373,0.6491140131215732,0.6419071161881393
Colombia,COL.19.11_2,19,2022-11-13,,0,0.32810016617066423,0.32197282240836983,0.5131630099908983,0.5159919394378449
Colombia,COL.19.11_2,19,2022-11-20,,1,0.3156752883616485,0.3258923633618525,0.49795193327860543,0.520404045132846
Colombia,COL.19.11_2,19,2022-11-27,,1,0.21529003808354588,0.2225744347480208,0.36270134739212173,0.39278105238718186
Colombia,COL.19.12_2,19,2020-01-12,,1,0.47048534240503753,0.42688276254313945,0.6665374299226909,0.6244439519215046
Colombia,COL.19.12_2,19,2020-01-19,,1,0.39615163166403977,0.3260014502149435,0.5910490415894663,0.5205264033514458
Colombia,COL.19.12_2,19,2020-01-26,,1,0.4942606115160469,0.43677629220798103,0.6887699980575291,0.633734262140114
Colombia,COL.19.12_2,19,2020-02-02,,1,0.3572948398288987,0.3215018705401681,0.5476741347099725,0.5154597365508771
Colombia,COL.19.12_2,19,2020-02-09,,0,0.42882536828472134,0.38713526499632833,0.6253905495710871,0.5855846944849054
Colombia,COL.19.12_2,19,2020-02-16,,1,0.5530952487541949,0.528127126509001,0.7401626374653995,0.713108261103283
Colombia,COL.19.12_2,19,2020-02-23,,0,0.4252410941450645,0.407717982113635,0.621714617365284,0.6060220297371898
Colombia,COL.19.12_2,19,2020-03-01,,0,0.35190824413508387,0.3564027563264892,0.5414338466334815,0.5537317786694336
Colombia,COL.19.12_2,19,2020-03-22,,0,0.24071776839488013,0.2669597817539405,0.39912747004539156,0.450649459441381
Colombia,COL.19.12_2,19,2020-03-29,,0,0.19521855397588647,0.2345476277324697,0.33285999629505497,0.40888530826410996
Colombia,COL.19.12_2,19,2022-01-02,,0,0.3330984867169608,0.28193849321872816,0.5191928050820712,0.4690996220777225
Colombia,COL.19.12_2,19,2022-01-16,,0,0.25985389605188414,0.22674578633946216,0.42554732870381434,0.39843480122177666
Colombia,COL.19.12_2,19,2022-01-23,,1,0.2717635501428697,0.23117156700642225,0.44156942384042863,0.40438274315134076
Colombia,COL.19.12_2,19,2022-01-30,,0,0.2365647555869965,0.2124052154823455,0.3932819817325751,0.3787998854338536
Colombia,COL.19.12_2,19,2022-02-06,,0,0.240522455679165,0.2264489137892622,0.3988534616148358,0.39803396627158993
Colombia,COL.19.12_2,19,2022-02-13,,1,0.2738842301871638,0.2581058394745794,0.44438903282932585,0.43949675968776497
Colombia,COL.19.12_2,19,2022-02-20,,0,0.33885784787199863,0.33669089516943834,0.526077925064896,0.5324029697464531
Colombia,COL.19.12_2,19,2022-02-27,,1,0.30889356413591756,0.3289804345470847,0.4895140060912709,0.5238587093594431
Colombia,COL.19.12_2,19,2022-03-06,,0,0.2700785644579948,0.29186767611990183,0.43932195161415005,0.48105025851903344
Colombia,COL.19.12_2,19,2022-03-13,,0,0.3455149455468076,0.37798296193922437,0.5339533338342333,0.576270636644222
Colombia,COL.19.12_2,19,2022-03-20,,0,0.21447740156568615,0.24815709654639323,0.36151195796982166,0.4267387106387029
Colombia,COL.19.12_2,19,2022-04-03,,0,0.25061647467188597,0.3117657889020609,0.41289890104701243,0.5043567310359737
Colombia,COL.19.12_2,19,2022-04-10,,0,0.20902030647629666,0.26321461703942706,0.3534839090016896,0.44595473044434203
Colombia,COL.19.12_2,19,2022-06-26,,1,0.23419993412818038,0.2346378834658947,0.3899354352956774,0.40900527211721377
Colombia,COL.19.12_2,19,2022-07-10,,1,0.30251490152058175,0.30016331125947143,0.4814890733384535,0.49086925010355414
Colombia,COL.19.12_2,19,2022-07-17,,1,0.19137460676521298,0.19209879526339202,0.3270339164157143,0.3500090297248577
Colombia,COL.19.12_2,19,2022-07-24,,0,0.27960412365807463,0.27539367702066575,0.45194427900383005,0.4611014340889907
Colombia,COL.19.12_2,19,2022-08-21,,1,0.16435119081567315,0.149125673245911,0.2850589347513548,0.28491739677760836
Colombia,COL.19.12_2,19,2022-10-09,,1,0.2703509546800805,0.2085814561483813,0.43968570180347966,0.37346869253691944
Colombia,COL.19.12_2,19,2022-10-16,,1,0.3631876025020879,0.3304516301232246,0.5544361821892787,0.5254979483629272
Colombia,COL.19.12_2,19,2022-10-23,,1,0.5171768462546685,0.4700319979894927,0.7093843034580627,0.6639212582627908
Colombia,COL.19.12_2,19,2022-10-30,,1,0.6370954852505175,0.5787102796639927,0.8054220512004736,0.7526506454635691
Colombia,COL.19.12_2,19,2022-11-06,,1,0.7309593334298558,0.6597010901393702,0.8684571378915682,0.8104501361498684
Colombia,COL.19.12_2,19,2022-11-13,,1,0.6431582717138793,0.6056627654523341,0.8097934241207264,0.7725959251474749
Colombia,COL.19.12_2,19,2022-11-20,,1,0.6633469229262364,0.6386634579055108,0.8240406512810344,0.796037145482212
Colombia,COL.19.12_2,19,2022-11-27,,1,0.6799543951220536,0.6588226615003249,0.8354122343186631,0.8098562707950231
Colombia,COL.19.14_2,19,2022-06-12,,0,0.1788963860928692,0.19905805913315425,0.30787340412288133,0.36001035842768914
Colombia,COL.19.14_2,19,2022-06-19,,1,0.19079527621265008,0.1938680011166173,0.3261527409746404,0.35256515187945675
Colombia,COL.19.14_2,19,2022-06-26,,0,0.26573483260671715,0.24952108889267052,0.4334988604264127,0.4285022824863614
Colombia,COL.19.14_2,19,2022-07-03,,1,0.34516594988711385,0.3410895646847116,0.5335426623220554,0.5372258786891393
Colombia,COL.19.14_2,19,2022-07-10,,0,0.3391989953596028,0.34009285844398635,0.5264836599392919,0.536136283286494
Colombia,COL.19.14_2,19,2022-07-17,,0,0.33940288892201137,0.35315609698329725,0.5267260439444998,0.5502685794676152
Colombia,COL.19.14_2,19,2022-07-24,,0,0.29396650686632886,0.30162108593502474,0.4705983431188165,0.49257944827843014
Colombia,COL.19.14_2,19,2022-07-31,,0,0.29506693820557117,0.3062661437714389,0.4720091059749909,0.4979987974226465
Colombia,COL.19.14_2,19,2022-08-07,,0,0.16968124346210242,0.1856407605660392,0.2934793168333581,0.3405989550428694
Colombia,COL.19.14_2,19,2022-08-14,,0,0.15412298892438955,0.16439540806109257,0.2687059741384837,0.3087302875025063
Colombia,COL.19.14_2,19,2022-08-21,,0,0.17656602345768785,0.17532663504318596,0.3042529843147428,0.32530547858244235
Colombia,COL.19.14_2,19,2022-08-28,,0,0.17323638392677385,0.16905317276582602,0.29905706494456674,0.31583995275846666
Colombia,COL.19.14_2,19,2022-09-04,,0,0.25290574416723643,0.25891440990636,0.4160516767274899,0.4405230443955593
Colombia,COL.19.14_2,19,2022-09-11,,0,0.2154490751879693,0.22297071461616896,0.3629339323752424,0.39332016940183584
Colombia,COL.19.14_2,19,2022-09-18,,0,0.29317411508997676,0.2979717829060767,0.4695808709122901,0.4882897036771834
Colombia,COL.19.14_2,19,2022-09-25,,0,0.2806700135269518,0.282840967532537,0.45334418628802414,0.4701948988993651
Colombia,COL.19.14_2,19,2022-10-02,,0,0.18853269754772373,0.19007910478111714,0.32270348507898106,0.3470796030679359
Colombia,COL.19.14_2,19,2022-10-09,,0,0.20296016853705826,0.20910197686241688,0.34448488931275933,0.3741968327853722
Colombia,COL.19.14_2,19,2022-10-23,,0,0.2547282051017262,0.24952368505230893,0.41855298511092015,0.42850563478019016
Colombia,COL.19.14_2,19,2022-10-30,,0,0.2721644266374411,0.26845126165849026,0.4421031885608081,0.45250988569948997
Colombia,COL.19.1_2,19,2022-04-24,,0,0.27417351265235834,0.28859477788025845,0.4447728802312943,0.4771351608325942
Colombia,COL.19.1_2,19,2022-05-15,,0,0.25500132611330756,0.26327410397826767,0.41892718673679813,0.44602955981380377
Colombia,COL.19.1_2,19,2022-05-29,,0,0.2666747152281858,0.28500039937830235,0.43476243287823413,0.47280825535399706
Colombia,COL.19.1_2,19,2022-07-10,,0,0.2442862624711613,0.23082951643796903,0.404118197666765,0.40392489439958656
Colombia,COL.19.1_2,19,2022-07-24,,0,0.16598980384220433,0.16208574217108632,0.2876550035522708,0.3051784880982591
Colombia,COL.19.1_2,19,2022-07-31,,1,0.2616215241913849,0.2607741568561118,0.42794553238998956,0.4428775684437973
Colombia,COL.19.1_2,19,2022-08-07,,0,0.22988963242185434,0.23525611685075898,0.38380204675345736,0.4098264314362461
Colombia,COL.19.1_2,19,2022-08-14,,0,0.233786664132157,0.2247922240329272,0.38934925799814885,0.3957927970355132
Colombia,COL.19.1_2,19,2022-08-21,,0,0.31800371746213424,0.2872768471873202,0.5008268225303693,0.47555196522356236
Colombia,COL.19.1_2,19,2022-08-28,,0,0.32515902469025426,0.28055028346383354,0.5095910849184294,0.4674112584318374
Colombia,COL.19.1_2,19,2022-09-04,,0,0.27127028806823006,0.23410216462543706,0.44091215617410806,0.4082929085960364
Colombia,COL.19.1_2,19,2022-09-11,,0,0.20413932391940937,0.18255791950760827,0.34624281088270614,0.3360622835667899
Colombia,COL.19.1_2,19,2022-09-18,,0,0.248731679502089,0.222925156908881,0.41029413526064906,0.393258212184257
Colombia,COL.19.1_2,19,2022-09-25,,0,0.18371249014077418,0.16295664137617968,0.31531360213133314,0.306519817481377
Colombia,COL.19.1_2,19,2022-10-02,,0,0.19216202775180935,0.17210340431885818,0.32823029423445865,0.32045788412122056
Colombia,COL.19.1_2,19,2022-10-09,,0,0.2871303609190125,0.2733617455371353,0.46177560199993173,0.45859837770633133
Colombia,COL.19.1_2,19,2022-10-16,,0,0.22528196127852676,0.21634971619077797,0.3771971530517481,0.38425670515379007
Colombia,COL.19.1_2,19,2022-10-23,,0,0.28064400499876163,0.25819165883728823,0.45331005728238427,0.4396057615032608
Colombia,COL.19.1_2,19,2022-10-30,,1,0.2745176197846659,0.25048368874991983,0.445229231878225,0.4297440954461864
Colombia,COL.19.1_2,19,2022-11-06,,0,0.19199356579442817,0.16931873160813962,0.327974466184602,0.3162431861231659
Colombia,COL.19.1_2,19,2022-11-13,,1,0.2640245934449261,0.24501207794340324,0.4311945238594432,0.42265466762570797
Colombia,COL.19.1_2,19,2022-11-20,,1,0.20723053129551847,0.19823466156133718,0.3508353741484723,0.35883445477886855
Colombia,COL.19.1_2,19,2022-11-27,,1,0.3100598019283799,0.30204208019280104,0.4909719339788253,0.4930724992051564
Colombia,COL.19.2_2,19,2021-11-07,,0,0.19272447728810493,0.22936938639982282,0.32908393640362343,0.4019669871009035
Colombia,COL.19.2_2,19,2022-03-13,,0,0.24371598102704778,0.31455930711227725,0.4033226110001219,0.5075622369444213
Colombia,COL.19.2_2,19,2022-03-27,,0,0.19257663940001782,0.29854504167727797,0.3288596340124972,0.48896545356315557
Colombia,COL.19.2_2,19,2022-05-08,,0,0.24860706609206393,0.3150300136646711,0.41012163295913895,0.5081007862790811
Colombia,COL.19.4_2,19,2022-05-01,,1,0.25681237593613965,0.3065679932937589,0.4214041901691366,0.49834939042619825
Colombia,COL.19.4_2,19,2022-05-08,,1,0.302312458175618,0.36871519802752206,0.48123296676288985,0.5666921236190526
Colombia,COL.19.4_2,19,2022-05-15,,1,0.36011017821770275,0.42714882213909816,0.5509131688458707,0.6246957151992272
Colombia,COL.19.4_2,19,2022-05-22,,1,0.29782263920242247,0.3640520275089007,0.4755304974856435,0.5618155192295979
Colombia,COL.19.4_2,19,2022-05-29,,1,0.3633333329515895,0.4230779859648586,0.5546025603947536,0.6208318404396188
Colombia,COL.19.4_2,19,2022-06-12,,1,0.41911020430362445,0.4505645531547127,0.6153755099241032,0.6464411213423095
Colombia,COL.19.4_2,19,2022-06-19,,0,0.41691352427480616,0.4243334735897087,0.6130883154373541,0.6220261928961441
Colombia,COL.19.4_2,19,2022-06-26,,0,0.3446100722662717,0.32030582297393007,0.5328880483092153,0.514106129978889
Colombia,COL.19.5_2,19,2022-06-12,,1,0.20237343859853882,0.2075866018059404,0.3436089241515959,0.3720748926241224
Colombia,COL.19.5_2,19,2022-06-19,,0,0.1954288087901235,0.186110427563268,0.33317763449635585,0.34128756257871784
Colombia,COL.19.5_2,19,2022-06-26,,0,0.2159066099516921,0.17841273804526156,0.3636027206410544,0.32991611644158164
Colombia,COL.19.5_2,19,2022-07-24,,0,0.1660259481338224,0.1585475189295001,0.28771219323132374,0.2997031818616822
Colombia,COL.19.5_2,19,2022-08-07,,0,0.14618111988858698,0.1500018222262362,0.25583251332058166,0.2863051430841495
Colombia,COL.19.5_2,19,2022-08-21,,0,0.17735711849968647,0.16202488776477475,0.30548350692283976,0.3050846686208336
Colombia,COL.19.5_2,19,2022-09-04,,0,0.19717507068215384,0.18037641460068393,0.33581162234883677,0.3328343505996297
Colombia,COL.19.5_2,19,2022-10-16,,1,0.1661019188443592,0.163602850177295,0.2878323882554887,0.30751347120547556
Colombia,COL.19.5_2,19,2022-10-30,,1,0.24121501674151807,0.22297662018696923,0.39982467028089225,0.3933282004046316
Colombia,COL.19.5_2,19,2022-11-06,,1,0.3639779128127225,0.3481876737351814,0.5553379771115963,0.5449311701498071
Colombia,COL.19.5_2,19,2022-11-13,,1,0.33853626212281285,0.32718793415621805,0.525695241514789,0.5218557106603098
Colombia,COL.19.5_2,19,2022-11-20,,1,0.19623731878785913,0.19587170302240098,0.3343980758556437,0.3554488728112835
Colombia,COL.19.5_2,19,2022-11-27,,0,0.26059145689105584,0.275051044443127,0.42654886438241985,0.4606800241081686
Colombia,COL.19.6_2,19,2021-12-05,,0,0.1753880948344313,0.1956420386985593,0.30241791959556413,0.35511894182560805
Colombia,COL.19.6_2,19,2021-12-12,,0,0.16244666733194776,0.19005449266885135,0.2820333298509773,0.3470438295092002
Colombia,COL.19.6_2,19,2021-12-19,,1,0.21911032334542516,0.2429539672296117,0.36827166861119237,0.4199686027935844
Colombia,COL.19.6_2,19,2021-12-26,,0,0.24919971590351103,0.26813014053852446,0.4109417187051901,0.4521097700484048
Colombia,COL.19.6_2,19,2022-01-02,,0,0.21987865718381408,0.2238184702912355,0.36938776949875834,0.39447207385984523
Colombia,COL.19.6_2,19,2022-01-16,,0,0.22551554479244215,0.23805321496309195,0.37753319094863846,0.41352927883016943
Colombia,COL.19.6_2,19,2022-01-23,,0,0.25702609685690375,0.25867454677065,0.4216960066959866,0.4402187607268066
Colombia,COL.19.6_2,19,2022-01-30,,1,0.2790714684375839,0.28484241714354325,0.45124376686136053,0.47261741778793087
Colombia,COL.19.6_2,19,2022-02-27,,1,0.29324529641723557,0.31862305169246546,0.4696723268952818,0.5121967986928555
Colombia,COL.19.6_2,19,2022-03-13,,1,0.2922767224557554,0.3250830239639523,0.4684269331173183,0.5194955047665184
Colombia,COL.19.6_2,19,2022-03-20,,1,0.25768046583811766,0.3240745496554625,0.42258884153206616,0.5183615986193142
Colombia,COL.19.6_2,19,2022-03-27,,0,0.24050502760337267,0.29725098607108613,0.3988290070804889,0.48743903607649786
Colombia,COL.19.6_2,19,2022-04-03,,1,0.25079911731207744,0.3145792525582675,0.413150877277413,0.5075850663239362
Colombia,COL.19.6_2,19,2022-04-10,,1,0.27886523013979425,0.35293976973951513,0.45097236799063584,0.5500371366772001
Colombia,COL.19.6_2,19,2022-04-17,,1,0.35923932933969166,0.40899403990732974,0.5499129035935675,0.6072664881705033
Colombia,COL.19.6_2,19,2022-05-01,,0,0.39435457486754794,0.39499059402555053,0.5891050055730103,0.5934664810429152
Colombia,COL.19.6_2,19,2022-05-08,,1,0.3512464911845562,0.3451789072614233,0.5406632975001299,0.5416766102859842
Colombia,COL.19.6_2,19,2022-05-15,,0,0.40313141061738617,0.3945840247720396,0.598544209936479,0.5930610529037795
Colombia,COL.19.6_2,19,2022-06-12,,1,0.1964641637487128,0.18980487477947924,0.33474021235781554,0.3466809086467847
Colombia,COL.19.6_2,19,2022-06-26,,0,0.4103218544202306,0.3553964009964917,0.6061741968330934,0.552660367220428
Colombia,COL.19.6_2,19,2022-07-03,,1,0.3201058074615634,0.28621939224866316,0.5034125743539551,0.47427889044224586
Colombia,COL.19.6_2,19,2022-07-10,,0,0.32928474331570706,0.3090165375453273,0.5145966426626855,0.501186291286478
Colombia,COL.19.6_2,19,2022-07-17,,0,0.246727026001113,0.23797644337989382,0.4075147527206018,0.41342791646440497
Colombia,COL.19.6_2,19,2022-07-24,,1,0.17164536829654173,0.1649552615155676,0.29656470336594903,0.30958859095563757
Colombia,COL.19.6_2,19,2022-07-31,,0,0.29264787877945875,0.2908547111258541,0.468904406266627,0.4798410448596615
Colombia,COL.19.6_2,19,2022-08-07,,1,0.19012243231546835,0.19100016000309197,0.325128305119088,0.3484170457350837
Colombia,COL.19.6_2,19,2022-08-14,,1,0.1622943415423978,0.1479229343018551,0.2817909557310507,0.2830080306611607
Colombia,COL.19.6_2,19,2022-08-21,,0,0.3114927413059507,0.2734983607040586,0.49275934917308073,0.4587669667638594
Colombia,COL.19.6_2,19,2022-08-28,,1,0.22614352947605743,0.1792569904266949,0.3784359826297706,0.3311722366157961
Colombia,COL.19.6_2,19,2022-09-04,,1,0.37816468431960343,0.32426103181077565,0.5713233025784887,0.518571427671028
Colombia,COL.19.6_2,19,2022-09-11,,0,0.39778119482706376,0.3529096379707919,0.5928068118828322,0.550004892660423
Colombia,COL.19.6_2,19,2022-09-18,,1,0.2692543210708567,0.22314753889154623,0.43822024499893486,0.39356059252291087
Colombia,COL.19.6_2,19,2022-09-25,,0,0.29996384664201214,0.26064840596532385,0.47825539907789055,0.442718623988277
Colombia,COL.19.6_2,19,2022-10-02,,0,0.3522778525928295,0.31119549910930044,0.541863846678288,0.5037003589530734
Colombia,COL.19.6_2,19,2022-10-09,,0,0.26969346243984516,0.23892871958417403,0.43880740279159497,0.4146841466442523
Colombia,COL.19.6_2,19,2022-10-16,,0,0.29365367596355374,0.27668764042938715,0.47019681402720637,0.46269047576587796
Colombia,COL.19.6_2,19,2022-10-23,,1,0.25613027573888814,0.226650282477312,0.4204721481838108,0.3983058782880005
Colombia,COL.19.6_2,19,2022-10-30,,0,0.18162043028512237,0.1540377143555836,0.3120886229863496,0.29266358774396517
Colombia,COL.19.6_2,19,2022-11-13,,1,0.21903080241594927,0.1942224582038994,0.36815607431651565,0.3530761491607037
Colombia,COL.19.6_2,19,2022-11-27,,1,0.24269411911486333,0.2252125640718655,0.4018951501963133,0.3963621276627714
Colombia,COL.19.8_2,19,2020-01-05,,1,0.5200398722469803,0.4764842845072861,0.711905175544214,0.6695997391168824
Colombia,COL.19.8_2,19,2020-01-12,,1,0.5824210146151593,0.5490658241029018,0.7639751054909582,0.7298251110384508
Colombia,COL.19.8_2,19,2020-01-19,,1,0.5393397649543156,0.4713836789054112,0.7285907592402652,0.6651155015817537
Colombia,COL.19.8_2,19,2020-01-26,,0,0.5563431796570153,0.48557553545742366,0.7428568989818652,0.6775061563513384
Colombia,COL.19.8_2,19,2020-02-02,,0,0.572066737407549,0.5213350077276212,0.7556983193270577,0.7075751553764444
Colombia,COL.19.8_2,19,2020-02-09,,0,0.5142273727250143,0.46849603783113347,0.7067747920340802,0.6625611784844828
Colombia,COL.19.8_2,19,2020-03-01,,0,0.21164060109733646,0.2119461062081185,0.35734758563714286,0.37816194592836283
Colombia,COL.19.8_2,19,2020-03-08,,0,0.23683497196514486,0.24405841580511126,0.39366354262106396,0.4214113606234354
Colombia,COL.19.8_2,19,2021-10-10,,0,0.2605443794355564,0.24731829450180223,0.42648497463673274,0.42565188255272984
Colombia,COL.19.8_2,19,2021-10-24,,0,0.34242795698075984,0.3167864741364724,0.5303123959435071,0.5101064088761492
Colombia,COL.19.8_2,19,2021-10-31,,0,0.3059462146404502,0.2754470297534314,0.48581669200756483,0.4611670293316608
Colombia,COL.19.8_2,19,2021-11-07,,0,0.2063831582801373,0.1827429718340958,0.3495787328679289,0.33633542658241633
Colombia,COL.19.8_2,19,2021-11-14,,1,0.2907615558141506,0.299625319563678,0.46647465555697776,0.4902369567890778
Colombia,COL.19.8_2,19,2021-11-21,,0,0.34465171110139564,0.3478351221500593,0.5329371044163375,0.5445506937727969
Colombia,COL.19.8_2,19,2021-11-28,,0,0.41174782903147644,0.40574386180598393,0.6076764196547132,0.6040916828732341
Colombia,COL.19.8_2,19,2021-12-12,,0,0.3766316519237711,0.3929707490175286,0.5696142780716753,0.5914496176045884
Colombia,COL.19.8_2,19,2021-12-19,,0,0.34056082265081883,0.3428521782966625,0.5281009885946961,0.5391481394000952
Colombia,COL.19.8_2,19,2021-12-26,,0,0.30863712892411455,0.30729404417434986,0.4891930488307915,0.4991919044205532
Colombia,COL.19.8_2,19,2022-01-23,,1,0.33535656193372787,0.30964144366588137,0.5219002341290483,0.5019083103908214
Colombia,COL.19.8_2,19,2022-02-06,,1,0.5384232340978463,0.5274623749624201,0.7278103520282855,0.7125691596593478
Colombia,COL.19.8_2,19,2022-02-13,,1,0.5439783401858671,0.5187535445702174,0.7325223585538676,0.7054576723828756
Colombia,COL.19.8_2,19,2022-02-20,,1,0.5916466881607445,0.5720993096446807,0.7712320516237139,0.7476430017708515
Colombia,COL.19.8_2,19,2022-02-27,,1,0.46808807451920925,0.4567013172352909,0.6642464969647962,0.6520086566878058
Colombia,COL.19.8_2,19,2022-03-06,,0,0.4254935357389554,0.4286007801428064,0.6219742380304882,0.6260677661939607
Colombia,COL.19.8_2,19,2022-03-13,,1,0.4129654645338513,0.43063906992292494,0.6089563192100548,0.627988512806192
Colombia,COL.19.8_2,19,2022-03-20,,1,0.3636993368859643,0.4109924220965079,0.5550202411920573,0.6092101936560004
Colombia,COL.19.8_2,19,2022-03-27,,0,0.37733463421413305,0.43178568436952863,0.5703985107145707,0.6290662600375058
Colombia,COL.19.8_2,19,2022-04-03,,0,0.2583108583097784,0.30979347981054295,0.42344804097564287,0.502083850852192
Colombia,COL.19.8_2,19,2022-04-10,,0,0.31659555342821505,0.3852896801140329,0.4990895250851441,0.5837179306818796
Colombia,COL.19.8_2,19,2022-04-17,,1,0.378353044964744,0.421578329084699,0.571532982702137,0.6194020445583975
Colombia,COL.19.8_2,19,2022-04-24,,0,0.33972275444001804,0.3429115430282871,0.527106124766214,0.5392127785223882
Colombia,COL.19.8_2,19,2022-05-01,,1,0.3852060625476451,0.39092211241725766,0.5791165919596801,0.5893971089148128
Colombia,COL.19.8_2,19,2022-05-08,,1,0.33326728267509487,0.3186573668551047,0.5193955481408336,0.5122357910542975
Colombia,COL.19.8_2,19,2022-05-15,,0,0.39695026237545655,0.3811224110379915,0.5919111071442095,0.579481643366864
Colombia,COL.19.8_2,19,2022-05-22,,1,0.40970468958162765,0.40697968944401436,0.6055229153323266,0.605300835935606
Colombia,COL.19.8_2,19,2022-05-29,,1,0.5200697420748206,0.5218231771327786,0.7119314127951031,0.7079746792640276
Colombia,COL.19.8_2,19,2022-06-05,,1,0.5047147336193288,0.49759208733851035,0.6982712059445925,0.6877906506944798
Colombia,COL.19.8_2,19,2022-06-12,,1,0.3830854607967927,0.3733361730078647,0.576779260131012,0.5714867511074745
Colombia,COL.19.8_2,19,2022-06-19,,1,0.47526638618143296,0.46301754424222297,0.6710791729492903,0.6576836626905311
Colombia,COL.19.8_2,19,2022-06-26,,1,0.5403427638698372,0.4810528816054732,0.7294434405204704,0.6735866267724727
Colombia,COL.19.8_2,19,2022-07-03,,1,0.5719824924682771,0.5428718494786602,0.7556303979300382,0.7249327014589448
Colombia,COL.19.8_2,19,2022-07-10,,1,0.6436452226908136,0.6220947648895959,0.8101426438914988,0.7843985501340932
Colombia,COL.19.8_2,19,2022-07-17,,1,0.5279155462472475,0.5135186594220821,0.7187783684233869,0.7011388294409371
Colombia,COL.19.8_2,19,2022-07-24,,1,0.5249412940919134,0.5092601727189511,0.7161932171989631,0.697600739179883
Colombia,COL.19.8_2,19,2022-07-31,,1,0.5652602505131181,0.5586415712059458,0.7501802273373078,0.7373035832226401
Colombia,COL.19.8_2,19,2022-08-07,,1,0.5449986160969171,0.5443308123913778,0.7333831027156762,0.7260890217847237
Colombia,COL.19.8_2,19,2022-08-14,,1,0.6213801264036992,0.5840332469610553,0.7938867610064392,0.7566490818608889
Colombia,COL.19.8_2,19,2022-08-21,,1,0.5988743139257983,0.5247265015730743,0.7768410401097028,0.7103448819829716
Colombia,COL.19.8_2,19,2022-08-28,,1,0.6027283280530432,0.5050203133403947,0.7798048606504525,0.6940557924299091
Colombia,COL.19.8_2,19,2022-09-04,,1,0.6143854288210282,0.5143220588738193,0.7886562393590655,0.7018038178704955
Colombia,COL.19.8_2,19,2022-09-11,,1,0.569902866570275,0.48006822114880887,0.7539507396714814,0.6727296914496275
